gic2,cik,GVKEY,permno,Industry,CompName,esg_report,year,filename,sentence,Label
25,37996,4839,25785,Consumer Discretionary,FORD MOTOR CO,1,2018,FORD MOTOR CO_2017-2018.txt,Renewable and recycled: we’re developing a set of sustainable materials from resources as diverse as soybeans grown on the farm and postconsumer plastic bottles.,PW
25,37996,4839,25785,Consumer Discretionary,FORD MOTOR CO,1,2018,FORD MOTOR CO_2017-2018.txt,We are committed to respecting customer privacy and using the information they share responsibly.,PL
25,37996,4839,25785,Consumer Discretionary,FORD MOTOR CO,1,2018,FORD MOTOR CO_2017-2018.txt,"We conduct a significant amount of research into driver distraction, both on our own and with universities and organizations such as the Alliance of Automobile Manufacturers (Auto Alliance), to help make driving safer for everyone.",CR
25,37996,4839,25785,Consumer Discretionary,FORD MOTOR CO,1,2022a,FORD MOTOR CO_2022a.txt,"It will examine how our materials are sourced, where our products are manufactured, and how our labor standards measure up.",HC
25,37996,4839,25785,Consumer Discretionary,FORD MOTOR CO,1,2022b,FORD MOTOR CO_2022b.txt,"The planned 300,000 solar photovoltaic panels are expected to generate 60 million kWh of solar power and reduce carbon emissions by more than 50,000 tons annually.",CC
25,37996,4839,25785,Consumer Discretionary,FORD MOTOR CO,1,2022b,FORD MOTOR CO_2022b.txt,We worked closely with our aluminum sheet suppliers to create unique alloys just for closed-loop recycling.,PW
25,37996,4839,25785,Consumer Discretionary,FORD MOTOR CO,0,2008,edgar/data/37996/0000950124-08-001746.txt,Relying on publicly available data does not provide a complete picture of political expenditures.,BE
25,37996,4839,25785,Consumer Discretionary,FORD MOTOR CO,0,2019,edgar/data/37996/0001047469-19-001743.txt,"The report also quantifies our expenditures for the quarter, describes the specific pieces of legislation that were the subject of our lobbying efforts and identifies the individuals who lobbied on behalf of our Company.",BE
25,37996,4839,25785,Consumer Discretionary,FORD MOTOR CO,0,2019,edgar/data/37996/0001047469-19-001743.txt,"To the extent the proposal would cover payments to tax exempt organizations that in turn may engage in political activity, it should be noted that Ford belongs to many trade associations.",BE
25,320187,7906,57665,Consumer Discretionary,NIKE INC,1,2006,NIKE INC_2005-2006.txt,Waste is minimized and leveraged as a source of income and innovation.,PW
25,320187,7906,57665,Consumer Discretionary,NIKE INC,1,2009,NIKE INC_2007-2009.txt,These efforts help track the use of restricted substances and share best compliance practices.,PL
25,320187,7906,57665,Consumer Discretionary,NIKE INC,1,2009,NIKE INC_2007-2009.txt,"For FY07-09, more than 80 percent of footwear factories were fully compliant with all parameters for local wastewater discharge standards.",PW
25,320187,7906,57665,Consumer Discretionary,NIKE INC,1,2011,NIKE INC_2010-2011.txt,"At our distribution centers, we have begun assessing our waste , most of which is corrugated cardboard, and most of which is recycled .",PW
25,320187,7906,57665,Consumer Discretionary,NIKE INC,1,2015,NIKE INC_2014-2015.txt,"This is where the greatest water impacts are, though it is also where we have the least direct influence.",NC
25,320187,7906,57665,Consumer Discretionary,NIKE INC,1,2017,NIKE INC_2016-2017.txt,"We are analyzing the potential of increasing the reuse rate to get the most out of the program, and we are also piloting and evaluating alternative packaging such as reusable shipping totes.",PW
25,320187,7906,57665,Consumer Discretionary,NIKE INC,1,2019,NIKE INC_2019.txt,"We achieved our 2020 commitment to reduce freshwater use 20% (liters used per kilogram of product made) in textile dyeing and finishing 18 months early, and closed FY19 125% ahead of target.",NC
25,320187,7906,57665,Consumer Discretionary,NIKE INC,1,2020,NIKE INC_2020.txt,"Each year, we elevate the expectations of our supply chain to meet more stringent RSL standards, including expanded substances, lowering specific limits or new chemical bans.",PL
25,320187,7906,57665,Consumer Discretionary,NIKE INC,1,2021,NIKE INC_2021.txt,NIKE is well ahead of our recycled polyester plan in both footwear and apparel.,PW
25,320187,7906,57665,Consumer Discretionary,NIKE INC,1,2021,NIKE INC_2021.txt,"To date, traditional leather waste is negating the gain we’ve made elsewhere and is contributing the vast majority of our incremental waste.",PW
25,98246,13646,75100,Consumer Discretionary,TIFFANY & CO,1,2016,TIFFANY CO_2016.txt,"The quantity in pounds of carbon-dioxide-equivalent greenhouse gas emissions per square foot of operated space, including total direct (Scope 1) and indirect (Scope 2 location based) emissions.",CC
25,98246,13646,75100,Consumer Discretionary,TIFFANY & CO,1,2016,TIFFANY CO_2016.txt,"A description of the potential impacts to biodiversity by raw material sourcing, and how Tiffany & Co. works with our supply chain to minimize these impacts, can be found within the Responsible Mining and Ethical Sourcing chapters of this report.",NC
25,98246,13646,75100,Consumer Discretionary,TIFFANY & CO,1,2017,TIFFANY CO_2017.txt,"We carefully consider how these materials are procured and crafted, and we pay special attention to organic or living materials, using guidance from the International Union for Conservation of Nature (IUCN) Red List and the Convention on International Trade in Endangered Species (CITES) Appendices.",NC
25,98246,13646,75100,Consumer Discretionary,TIFFANY & CO,1,2020,TIFFANY CO_2020.txt,"Tiffany’s commitment to protecting the world’s special places drives our investments in responsible mining, and our purchase of Salmon Gold proves how producing gold can support restoration and conservation.",NC
25,98246,13646,75100,Consumer Discretionary,TIFFANY & CO,1,2020,TIFFANY CO_2020.txt,Our iconic Blue Boxes and blue bags are sustainably sourced and include the use of FSC®-certified and recycled materials.,NC
25,98246,13646,75100,Consumer Discretionary,TIFFANY & CO,1,2020,TIFFANY CO_2020.txt,"Our Goals: Starting in 2023, offer clients opportunities to reduce their environmental footprint through reduced packaging and smart shipping options.",PW
25,916365,29736,80286,Consumer Discretionary,TRACTOR SUPPLY CO,1,2021,TRACTOR SUPPLY CO_2021.txt,"In 2021, we recycled 4.3 million wood pallets from stores.",PW
25,916365,29736,80286,Consumer Discretionary,TRACTOR SUPPLY CO,0,2020,edgar/data/916365/0000916365-20-000073.txt,"The aggregate amount of membership dues paid to industry or trade associations in 2019 was approximately $201,000, of which approximately 40 percent was used for non-deductible lobbying and political expenditures based on information obtained from these organizations.",BE
25,916365,29736,80286,Consumer Discretionary,TRACTOR SUPPLY CO,0,2008,edgar/data/916365/0000950144-08-002185.txt,"We intend to post amendments to or waivers from our Code of Ethics (to the extent applicable to our Directors, chief executive officer, principal financial officer or controller) at this location on our website.",BE
25,916365,29736,80286,Consumer Discretionary,TRACTOR SUPPLY CO,0,2009,edgar/data/916365/0001362310-09-004359.txt,"Factors which may be considered include, but are not limited to, non-compliance due to limitations on ability to purchase resulting from blackout periods and the personal financial resources of the director.",BE
30,104169,11259,55976,Consumer Staples,WALMART INC,1,2008,WALMART INC_2007-2008.txt,"To this end, we will be work ing alongside our Packaging Network to encourage suppliers to reduce their shipping packaging and to ensure that all types of packaging materials they use are made from renewable or recyclable materials.",PW
30,104169,11259,55976,Consumer Staples,WALMART INC,1,2008,WALMART INC_2007-2008.txt,"Our efforts in this area have protected water, soil, farmers and habitats from exposure to millions of pounds of toxic, oil-based chemicals and pesticides.",NC
30,104169,11259,55976,Consumer Staples,WALMART INC,1,2010,WALMART INC_2010.txt,Customers were invited to bring their plastic bottles to recycling stations at several Walmart stores throughout the country.,PW
30,104169,11259,55976,Consumer Staples,WALMART INC,1,2010,WALMART INC_2010.txt,"Brazil – In 2007, Walmart Brazil established a program with Coca-Cola and has installed 308 recycling stations in its stores for customers to deposit their plastic bottles.",PW
30,104169,11259,55976,Consumer Staples,WALMART INC,1,2010,WALMART INC_2010.txt,"COMPlete We have met this goal, and all of our televisions, personal computers, MP3 players, video games and cameras are compliant with the Reduction of Hazardous Substances (RoHS) directive.",PL
30,104169,11259,55976,Consumer Staples,WALMART INC,1,2012,WALMART INC_2012.txt,These initiatives have the potential to reduce several million tons of GHG emissions.,CC
30,104169,11259,55976,Consumer Staples,WALMART INC,1,2012,WALMART INC_2012.txt,"Through a separate program piloted at 28 of our stores in Puebla, we composted 1,950 metric tons of organic waste.",PW
30,104169,11259,55976,Consumer Staples,WALMART INC,1,2012,WALMART INC_2012.txt,This waste management may demand new technology and require key internal and external partnerships to ﬁnd nonlandﬁll solutions.,PW
30,104169,11259,55976,Consumer Staples,WALMART INC,1,2012,WALMART INC_2012.txt,"We spent years developing a credible data capture and reporting system, speciﬁcally around facility-level waste generation and reduction.",PW
30,104169,11259,55976,Consumer Staples,WALMART INC,1,2012,WALMART INC_2012.txt,Aspect: Customer privacy PR8 Total number of substantiated complaints regarding breaches of customer privacy and losses of customer data.,PL
30,104169,11259,55976,Consumer Staples,WALMART INC,1,2014,WALMART INC_2014.txt,By taking a more comprehensive approach – considering waste at all generation points along the life cycle of our products – we will begin to move forward in ways that were previously unimagined.,PW
30,104169,11259,55976,Consumer Staples,WALMART INC,1,2019,WALMART INC_2019.txt,This is a signal to world leaders that Americans will not retreat from the global pact to reduce emissions and stem the causes of climate change.,CC
30,104169,11259,55976,Consumer Staples,WALMART INC,1,2019,WALMART INC_2019.txt,"Percentage private-brand pulp and paper volume certified by the Forest Stewardship Council, Programme for the Endorsement of Forest Certification, Sustainable Forestry Initiative or is using recycled content.",NC
30,104169,11259,55976,Consumer Staples,WALMART INC,0,2002,edgar/data/104169/0000104169-02-000003.txt,The Company is committed to full compliance with all fair employment and civil rights laws.,BE
30,104169,11259,55976,Consumer Staples,WALMART INC,0,2003,edgar/data/104169/0000104169-03-000004.txt,"Wal-Mart already has implemented and committed itself to a code of conduct, which makes approval of this Shareholder Proposal unnecessary.",BE
30,104169,11259,55976,Consumer Staples,WALMART INC,0,2006,edgar/data/104169/0001193125-06-080485.txt,"Although some states have not banned corporate contributions to candidates or political parties, all states require that such contributions be disclosed either by the recipient or by the donor.",BE
30,104169,11259,55976,Consumer Staples,WALMART INC,0,2013,edgar/data/104169/0001308179-13-000238.txt,The CNGC has reviewed the independence of Pay Governance in light of new SEC rules and NYSE Listed Company Rules regarding compensation consultant independence and has affirmatively concluded that Pay Governance is independent from Walmart and has no conflicts of interest relating to its engagement by the CNGC.,CG
